Scenario,Attribute,Process,Period,Region,Vintage,Timeslice,Pv
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S04WD2C,1.22000165495518
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2024,MD,2024,S02WD1A,1.9502217944404
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S03WD2B,0.790035273188109
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2024,MD,2024,S01WD2Z,2.35639519292799
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2024,MD,2024,S01WD2P,1.45731673058692
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S04WD2B,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S03WD2A,3.09139374038485
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S04WD2A,1.06750144807806
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2024,MD,2024,S01WD2C,3.4431108875303
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S04WD1Z,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S03WD1Z,1.05121636054245
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S04WD1P,0.122000165505822
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2024,MD,2024,S01WD2B,1.45731673058692
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S03WD1P,0.440599255059844
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2024,MD,2024,S01WD2A,3.31513268548826
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S04WD1C,0.488000661982073
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2024,MD,2024,S01WD1Z,1.38003478283211
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S04WD1B,0.122000165505822
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S04WD1A,0.427000579239466
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2024,MD,2024,S01WD1P,0.552013913074656
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S03WD2Z,0.774231819493562
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2024,MD,2024,S01WD1C,2.20805565249258
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S03WD1C,1.238319522686
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2024,MD,2024,S01WD1B,0.279928692253956
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S03WD2P,0.309692727789181
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S03WD1B,0.25978209471684
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S03WD2C,1.23877091117733
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2024,MD,2024,S01WD1A,1.69463780242258
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S03WD2B,0.309692727789181
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S03WD1A,1.45585543194672
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S03WD2A,1.08392454728274
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S04WD2Z,1.78181542108391
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S02WD2Z,1.36916090016709
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S04WD2B,1.05389357582356
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S03WD1Z,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S03WD1P,0.122000165505822
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S04WD2A,5.0233266092994
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S02WD2P,0.852381348064441
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S04WD1P,0.495922354519069
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S03WD1C,0.488000661982073
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S02WD2C,1.84696737133601
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S03WD1B,0.122000165505822
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S03WD1A,0.427000579239466
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S04WD1B,0.248475080300117
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S02WD2B,0.710995594883475
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S03WD2Z,3.64329182656427
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S02WD2Z,0.762501034344412
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S02WD2P,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S03WD2P,0.285548899713337
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S03WD2B,0.845723167785078
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S03WD2A,3.80005514011693
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S02WD2C,1.22000165495518
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S02WD2A,1.65860589276694
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S02WD2B,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S02WD2A,1.06750144807806
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S03WD1Z,1.43523617407169
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S02WD1Z,0.774505605087246
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S03WD1P,0.574094469686862
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S02WD1Z,0.316731198882793
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S02WD1P,0.342764532241406
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S02WD1P,0.126692479561361
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S03WD1B,0.366053836478445
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S02WD1C,0.506769918204226
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S03WD1A,2.00933064375855
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S02WD1C,1.11236699883381
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S02WD2P,1.35040866738568
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S02WD1B,0.126692479561361
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S02WD1B,0.263479768470751
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S02WD1A,0.443423678444154
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S01WD2Z,0.774231819493562
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S02WD2A,1.32000463433601
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S02WD1A,0.945261097655002
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S02WD1P,0.346865506496514
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S01WD2P,0.309692727789181
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S01WD2C,1.23877091117733
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S02WD1A,1.83536473175851
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S01WD2Z,2.09172820559626
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S01WD2P,1.45731673058692
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S01WD2C,2.47576859445629
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S01WD2B,1.35696930972633
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S01WD2B,0.309692727789181
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S01WD2A,1.08392454728274
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S01WD1Z,0.293269628605102
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S01WD2P,1.05699229954971
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S01WD1P,0.117307851429675
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S01WD2A,0.360188921004799
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S01WD1C,0.469231405759919
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S01WD1Z,1.38003478283211
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S01WD2C,3.20972287212509
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S01WD1P,0.552013913074656
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S01WD1B,0.117307851429675
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S01WD2B,0.713865576244803
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2025,MA,2025,S01WD1A,0.410577480034777
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S04WD2Z,0.762501034344412
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S01WD1B,0.4812359748495
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S01WD2A,2.96612515813695
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2023,MD,2023,S01WD1A,1.51695108185443
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S04WD2Z,3.58809043522771
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S04WD2P,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S01WD1Z,0.893943811708557
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S04WD2C,1.22000165495518
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S04WD2B,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S04WD2P,1.43523617407169
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S01WD1P,0.371299642172393
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S04WD2C,5.74094469638373
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S04WD2A,1.06750144807806
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S01WD1C,1.13133807525135
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S04WD1Z,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S01WD1B,0.348522412473818
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S04WD1P,0.122000165505822
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S04WD1C,0.488000661982073
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2023,MO,2023,S01WD1A,1.14115519540089
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S04WD1B,0.122000165505822
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S04WD1A,0.427000579239466
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S03WD2Z,0.774231819493562
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S04WD2B,1.3550160784759
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S04WD2Z,1.22875120094069
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S04WD2A,5.0233266092994
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S03WD2P,0.309692727789181
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S04WD2P,0.727675718232718
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S03WD2C,1.23877091117733
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S04WD1Z,1.43523617407169
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S03WD2B,0.309692727789181
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S04WD1P,0.574094469686862
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S04WD2C,1.48401597302928
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S04WD1C,2.29637787855349
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S03WD2A,1.08392454728274
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S04WD2B,0.63047629139397
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S03WD1Z,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S03WD1P,0.122000165505822
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S04WD1B,0.283810266278912
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S04WD2A,1.12139033240438
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S04WD1A,2.00933064375855
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S03WD2Z,3.64329182656427
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S03WD1C,0.488000661982073
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S04WD1Z,0.687587485261771
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S03WD1B,0.122000165505822
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S03WD1A,0.427000579239466
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S03WD2P,1.45731673058692
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S04WD1P,0.170580386585374
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S03WD2C,5.82926692244464
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S02WD2Z,0.762501034344412
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S02WD2P,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S02WD2C,1.22000165495518
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S02WD2B,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S03WD2B,1.45731673058692
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S03WD2A,5.10060855715118
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S03WD1Z,1.43523617407169
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S04WD1C,1.13355499955548
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S03WD1P,0.574094469686862
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S02WD2A,1.06750144807806
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S04WD1B,0.240911748217605
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S02WD1Z,0.316731198882793
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S03WD1C,2.29637787855349
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S04WD1A,0.763166489187422
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S03WD1B,0.574094469686862
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S02WD1P,0.126692479561361
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S02WD1C,0.506769918204226
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S03WD1A,2.00933064375855
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S03WD2Z,2.19921641405445
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S02WD2Z,3.58809043522771
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S02WD1B,0.126692479561361
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S03WD2P,0.963816358681469
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S02WD1A,0.443423678444154
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S01WD2Z,0.774231819493562
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S02WD2P,1.43523617407169
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S03WD2C,1.98467998954938
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S02WD2C,5.74094469638373
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S02WD2B,1.22714388673225
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S01WD2P,0.309692727789181
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S03WD2B,0.601564266839546
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S01WD2C,1.23877091117733
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S01WD2B,0.309692727789181
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S02WD2A,0.0280117135637212
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S03WD2A,2.96030078165334
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S02WD1Z,1.49043756540825
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S02WD1P,0.59617502620209
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S01WD2A,1.08392454728274
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S01WD1Z,0.293269628605102
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S01WD1P,0.117307851429675
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S02WD1C,2.31004095966605
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S03WD1Z,0.640057356593904
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S02WD1B,0.537574097993684
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S01WD1C,0.469231405759919
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S01WD1B,0.117307851429675
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S02WD1A,2.08661259161034
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S03WD1P,0.373249826301497
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S01WD2Z,3.64329182656427
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2024,MA,2024,S01WD1A,0.410577480034777
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S03WD1C,0.722627071982181
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S04WD2Z,0.762501034344412
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S01WD2P,1.45731673058692
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S03WD1B,0.332161884678752
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S01WD2C,5.82926692244464
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S04WD2P,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S01WD2B,1.45731673058692
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S04WD2C,1.22000165495518
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S03WD1A,1.01825883123627
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S04WD2B,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S01WD2A,5.10060855715118
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S02WD2Z,1.06289343765671
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S01WD1Z,1.38003478283211
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S04WD2A,1.06750144807806
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S01WD1P,0.552013913074656
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S04WD1Z,0.305000413733643
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S02WD2P,0.703298965699958
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S04WD1P,0.122000165505822
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S01WD1C,2.20805565249258
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S01WD1B,0.552013913074656
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2022,MD,2022,S01WD1A,1.93204869590676
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S04WD1C,0.488000661982073
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S04WD1B,0.122000165505822
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S04WD1A,0.427000579239466
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2021,MD,2021,S04WD2Z,3.58809043522771
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S02WD2C,0.63434381512296
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2021,MD,2021,S04WD2P,0.546294501132875
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S03WD2Z,0.774231819493562
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S02WD2B,0.618124639663277
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S03WD2P,0.309692727789181
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S03WD2C,1.23877091117733
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2021,MD,2021,S04WD2C,1.0264414035633
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2021,MD,2021,S04WD2B,0.700871983049171
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S02WD2A,0.610386874596049
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2021,MD,2021,S04WD2A,4.7991652363004
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S03WD2B,0.309692727789181
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S03WD2A,1.08392454728274
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_KS_US_MO,2022,MO,2022,S02WD1Z,0.692293282100255
fix_ts40,VAR_FOut,TRD_ELCC_AC_US_MA_US_NY,2023,MA,2023,S03WD1Z,0.305000413733643
