Scenario,Attribute,Process,Period,Region,Vintage,Timeslice,Pv
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S04WD1P,0.191105379671044
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S03WD1P,1.25655283280745
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S04WD1C,0.748891325330183
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S04WD2B,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S03WD1C,4.15002487367851
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S04WD2A,5.0233266092994
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S04WD1B,0.277149114216315
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S04WD1Z,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S03WD1B,0.61125154924947
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S04WD1P,0.574094469686862
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S04WD1C,2.29637787855349
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S03WD2Z,0.878055821728805
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S04WD1B,0.574094469686862
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S03WD1A,3.96352843378289
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S04WD1A,2.00933064375855
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S03WD2P,0.0605529474670975
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S03WD2A,0.31772646179055
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S03WD2Z,3.64329182656427
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S02WD2Z,10.1225061663421
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S03WD2P,1.45731673058692
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S03WD2B,1.45731673058692
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S03WD1P,0.228306966742425
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S02WD2P,2.51071709208876
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S02WD2P,0.266611237154968
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S03WD2A,5.10060855715118
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S03WD1Z,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S02WD1P,0.0504889556507395
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S02WD2C,9.52732269295727
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S02WD1B,0.259876889945744
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S01WD2P,0.108516396967626
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S03WD1P,0.574094469686862
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S03WD1C,2.29637787855349
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S02WD2B,1.36304428689814
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S03WD1B,0.574094469686862
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S01WD1Z,0.178385881243848
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S02WD2A,9.11875328176807
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S01WD1P,0.0667535735218721
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S03WD1A,2.00933064375855
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S02WD2Z,3.58809043522771
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S02WD2B,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S02WD2A,5.0233266092994
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S01WD1C,0.354046744019186
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2025,MO,2025,S01WD1B,0.130755099353194
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S02WD1Z,2.48161402656224
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2023,MO,2023,S04WD2Z,0.18488792126812
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2023,MO,2023,S04WD2P,0.638752477267533
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S02WD1Z,1.49043756540825
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S02WD1P,1.03989450848865
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S02WD1P,0.59617502620209
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2023,MO,2023,S04WD1B,0.359003685010042
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2023,MO,2023,S03WD2Z,0.93021616896031
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S02WD1C,2.59123527837765
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S02WD1C,2.3847001046144
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2023,MO,2023,S03WD2A,0.354866735245396
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S02WD1B,0.339381096948987
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2023,MO,2023,S03WD1Z,0.0381152695359049
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S02WD1B,0.59617502620209
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S02WD1A,2.08661259161034
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2023,MO,2023,S03WD1B,0.359003685010042
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S02WD1A,3.04198105148127
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2023,MO,2023,S02WD2Z,0.563268217213351
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2023,MO,2023,S02WD2B,0.89750921243414
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S01WD2Z,3.64329182656427
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S01WD2C,5.82926692244464
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S01WD2Z,6.41715558160081
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S01WD2B,1.45731673058692
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2023,MO,2023,S02WD1P,0.171157580260846
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S01WD2P,2.35231370176211
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2023,MO,2023,S02WD1C,1.49124607604628
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S01WD2A,5.10060855715118
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S01WD1Z,1.38003478283211
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S01WD1P,0.552013913074656
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S01WD1C,2.20805565249258
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2023,MO,2023,S01WD2P,0.629542379155582
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S04WD2Z,2.13575488875572
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S01WD2C,11.0898110705467
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S04WD2P,0.709399877270737
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S01WD1B,0.552013913074656
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S04WD2C,1.36817734774664
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S01WD2B,1.935479085605
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S04WD2B,0.314583222981498
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S01WD2A,9.51332704403967
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S04WD2A,2.70410580394608
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2040,MD,2040,S01WD1A,1.93204869590676
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S04WD2Z,3.58809043522771
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S04WD1Z,0.312788192880093
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S01WD1Z,2.19106522452192
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S04WD1P,0.03439607096326
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S04WD2P,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S01WD1P,0.934511066879626
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S04WD2C,5.74094469638373
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S04WD1C,0.574855493711457
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S04WD1B,0.0435004048473119
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S04WD2B,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S01WD1C,3.84092647213181
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S04WD2A,5.0233266092994
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S04WD1Z,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S04WD1A,0.31167669034732
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S03WD2Z,2.27829261622562
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S01WD1B,0.626768746229678
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S03WD2P,0.782256911008727
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S03WD2C,1.60146259012431
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S04WD1P,0.574094469686862
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S04WD1C,2.29637787855349
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S04WD1B,0.574094469686862
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S04WD1A,2.00933064375855
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S03WD2Z,3.64329182656427
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S03WD2P,1.45731673058692
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S03WD2C,5.82926692244464
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S03WD2B,0.401861128891156
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S03WD2A,3.14862853900429
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S03WD1Z,0.89750921243414
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S03WD1P,0.335035926584637
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_NC_US_SC,2021,SC,2021,S01WD1A,3.26598119850709
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S03WD1C,0.119304747553203
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S03WD2B,1.45731673058692
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2035,KY,2035,S01WD2B,0.079163328456553
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S03WD2A,5.10060855715118
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S03WD1B,0.159299357657955
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2035,KY,2035,S01WD2A,0.277071649603207
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S03WD1A,1.19915102546615
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S03WD1Z,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2035,KY,2035,S01WD1Z,0.0749652731639256
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S03WD1P,0.574094469686862
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S03WD1C,2.29637787855349
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S02WD2Z,1.17316955416695
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2035,KY,2035,S01WD1C,0.119944437060173
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S02WD2P,0.304071707293507
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S03WD1B,0.574094469686862
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2035,KY,2035,S01WD1B,0.0299861092624092
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S03WD1A,2.00933064375855
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S02WD2C,0.815864222019936
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2035,KY,2035,S01WD1A,0.104951382426334
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S02WD2A,1.26351157343275
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S02WD2Z,3.58809043522771
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S02WD2P,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S02WD1Z,0.335791183682868
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S04WD2Z,0.194909710218831
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S02WD1P,0.0843195873726415
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S02WD2C,5.74094469638373
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S02WD2B,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S02WD1C,0.290735989328019
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S02WD2A,5.0233266092994
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S04WD2P,0.0779638840864789
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S01WD2Z,2.27829261622562
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S02WD1Z,1.49043756540825
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S04WD2C,0.311855536351183
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S02WD1P,0.59617502620209
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S04WD2B,0.0779638840864789
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S02WD1C,2.3847001046144
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S04WD2A,0.27287359430531
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S02WD1B,0.59617502620209
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S04WD1Z,0.0779638840864789
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S02WD1A,2.08661259161034
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S01WD2Z,3.64329182656427
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S01WD2P,0.698979515992666
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S04WD1P,0.0311855536377523
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S01WD2C,3.36005525646666
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S01WD2P,1.45731673058692
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S04WD1C,0.124742214540473
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S01WD2C,5.82926692244464
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S01WD2B,0.282548621393657
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S04WD1B,0.0311855536377523
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S01WD2A,3.12402836724707
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S01WD2B,1.45731673058692
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S04WD1A,0.109149437724231
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S01WD2A,5.10060855715118
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S01WD1Z,0.376259078178651
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S01WD1Z,1.38003478283211
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S01WD1P,0.552013913074656
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S01WD1C,2.20805565249258
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S01WD1P,0.180119158035645
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S01WD1C,0.767480681478267
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S03WD2Z,0.197908321146653
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S01WD1B,0.0075024152411119
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S01WD1B,0.552013913074656
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S03WD2P,0.0791633284565538
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2035,MD,2035,S01WD1A,1.93204869590676
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MO_US_NE,2021,MO,2021,S01WD1A,0.845503219584213
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S03WD2C,0.316653313831483
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MN_US_WI,2040,WI,2040,S01WD2C,0.243362180241998
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S04WD2Z,3.58809043522771
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S03WD2B,0.0791633284565538
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S04WD2P,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MN_US_WI,2035,WI,2035,S04WD2Z,1.95708792865341
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S03WD2A,0.277071649603206
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MN_US_WI,2035,WI,2035,S04WD2P,0.782835171450786
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S04WD2C,5.74094469638373
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S04WD2B,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MN_US_WI,2035,WI,2035,S04WD2C,3.13134068585604
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S03WD1Z,0.0779638840864789
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MN_US_WI,2035,WI,2035,S04WD2A,2.7399231001042
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S04WD2A,5.0233266092994
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S03WD1P,0.0311855536377523
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S04WD1Z,1.43523617407169
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MN_US_WI,2035,WI,2035,S04WD1C,1.25253627434242
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S03WD1C,0.124742214540473
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MN_US_WI,2035,WI,2035,S04WD1A,1.09596924006284
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S04WD1P,0.574094469686862
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S03WD1B,0.0311855536377523
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S04WD1C,2.29637787855349
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MN_US_WI,2035,WI,2035,S03WD2Z,1.98719697372345
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MN_US_WI,2035,WI,2035,S03WD2C,3.17951515792579
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MN_US_WI,2035,WI,2035,S03WD2A,2.78207576319168
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S04WD1B,0.574094469686862
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S04WD1A,2.00933064375855
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S03WD1A,0.109149437724231
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S03WD2Z,3.64329182656427
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MN_US_WI,2035,WI,2035,S03WD1C,1.25253627434242
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S03WD2P,1.45731673058692
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S02WD2Z,0.194909710218831
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S03WD2C,5.82926692244464
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S02WD2P,0.0779638840864789
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S03WD2B,1.45731673058692
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S02WD2C,0.311855536351183
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_MD_US_WV,2030,MD,2030,S03WD2A,5.10060855715118
fix_cb_ts40,VAR_FOut,TRD_ELCC_AC_US_KY_US_IN,2030,KY,2030,S02WD2B,0.0779638840864789
